latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
34.265179,-117.469406,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",374.73,93.82,D,"0"
34.30072,-117.481522,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,l,"1",342.24,44.74,D,"0"
34.298187,-117.498093,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,l,"1",343.71,218.14,D,"0"
34.304646,-117.478119,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",321.53,44.74,D,"0"
34.298069,-117.476662,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",312.71,26.99,D,"0"
34.299332,-117.468384,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",301.61,132.56,D,"0"
34.301357,-117.477394,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",319.1,44.74,D,"0"
34.303375,-117.486382,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",365.07,144.18,D,"0"
34.302742,-117.490524,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",359.12,144.18,D,"0"
34.267841,-117.474251,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",351.72,43.09,D,"0"
34.267212,-117.478394,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",365.99,68.07,D,"0"
34.266582,-117.482529,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",343.63,68.07,D,"0"
34.270367,-117.457695,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,l,"1",345.34,49.98,D,"0"
34.294781,-117.475937,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",305.69,26.99,D,"0"
34.296803,-117.484947,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",353.25,119.39,D,"0"
34.296165,-117.48909,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",369.16,119.39,D,"0"
34.295532,-117.493217,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",367.16,141.42,D,"0"
34.300091,-117.485657,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",376.37,144.18,D,"0"
34.2691,-117.465988,356.6,0.38,0.36,2016/08/16,"2051",N,VIIRS,l,"1",333.72,11.8,D,"0"
34.294899,-117.497368,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,l,"1",341.86,141.42,D,"0"
34.294262,-117.501503,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,l,"1",325.35,26.79,D,"0"
34.265953,-117.486656,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,l,"1",380,389.26,D,"0"
34.273026,-117.462578,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",338.23,11.8,D,"0"
34.271759,-117.470856,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",344.2,43.09,D,"0"
34.269871,-117.483253,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",370.73,68.07,D,"0"
34.323101,-117.490753,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",299.08,88.15,D,"0"
34.286304,-117.486916,367,0.38,0.36,2016/08/16,"2051",N,VIIRS,h,"1",313.46,24.71,D,"0"
36.231457,-121.713203,367,0.45,0.39,2016/08/16,"2052",N,VIIRS,h,"1",308.95,31.1,D,"0"
36.331646,-121.721428,342.43,0.45,0.39,2016/08/16,"2052",N,VIIRS,n,"1",310.67,6.4,D,"0"
36.258793,-121.726143,355.89,0.45,0.39,2016/08/16,"2052",N,VIIRS,n,"1",318.74,32.55,D,"0"
36.306801,-121.73539,344.68,0.45,0.39,2016/08/16,"2052",N,VIIRS,n,"1",306.32,7.06,D,"0"
35.732826,-121.045433,367,0.44,0.38,2016/08/16,"2052",N,VIIRS,h,"1",315.33,17.72,D,"0"
36.324646,-121.699043,332.66,0.45,0.39,2016/08/16,"2052",N,VIIRS,n,"1",307.57,6.32,D,"0"
35.678596,-120.983238,367,0.44,0.38,2016/08/16,"2052",N,VIIRS,h,"1",330.59,108.77,D,"0"
36.322117,-121.712738,367,0.45,0.39,2016/08/16,"2052",N,VIIRS,h,"1",313.06,19.01,D,"0"
35.692608,-121.026733,343.33,0.44,0.38,2016/08/16,"2052",N,VIIRS,n,"1",310.78,5.41,D,"0"
36.259773,-121.720749,367,0.45,0.39,2016/08/16,"2052",N,VIIRS,h,"1",316.97,32.55,D,"0"
35.682034,-120.984344,367,0.44,0.38,2016/08/16,"2052",N,VIIRS,h,"1",338.61,108.77,D,"0"
35.694099,-120.977852,336.92,0.44,0.38,2016/08/16,"2052",N,VIIRS,n,"1",306.5,2.79,D,"0"
35.689972,-121.021141,345.49,0.44,0.38,2016/08/16,"2052",N,VIIRS,n,"1",312.8,84.79,D,"0"
36.325485,-121.694504,332.36,0.45,0.39,2016/08/16,"2052",N,VIIRS,n,"1",303.65,6.32,D,"0"
35.679459,-120.97847,349.42,0.44,0.38,2016/08/16,"2052",N,VIIRS,n,"1",309.58,51.61,D,"0"
35.680321,-120.973648,340.91,0.44,0.38,2016/08/16,"2052",N,VIIRS,n,"1",310.4,51.61,D,"0"
36.260647,-121.72393,351.23,0.45,0.39,2016/08/16,"2052",N,VIIRS,n,"1",309.49,41.97,D,"0"
36.257011,-121.72348,367,0.45,0.39,2016/08/16,"2052",N,VIIRS,l,"1",333.17,41.97,D,"0"
36.26136,-121.732414,331.59,0.45,0.39,2016/08/16,"2052",N,VIIRS,l,"1",302.34,10.31,D,"0"
36.216576,-121.713326,367,0.45,0.39,2016/08/16,"2052",N,VIIRS,h,"1",340.79,223.76,D,"0"
36.259598,-121.7295,347.93,0.45,0.39,2016/08/16,"2052",N,VIIRS,n,"1",307.33,28.98,D,"0"
37.594711,-119.54985,367,0.39,0.36,2016/08/16,"2052",N,VIIRS,h,"1",311.57,8.01,D,"0"
37.589985,-119.557861,331.77,0.39,0.36,2016/08/16,"2052",N,VIIRS,l,"1",304.7,1.31,D,"0"
37.593994,-119.554291,345.52,0.39,0.36,2016/08/16,"2052",N,VIIRS,n,"1",309.16,8.01,D,"0"
37.595425,-119.545425,345.71,0.39,0.36,2016/08/16,"2052",N,VIIRS,n,"1",307.87,4.93,D,"0"
39.325764,-121.416969,337.12,0.41,0.37,2016/08/16,"2053",N,VIIRS,l,"1",311.19,5.45,D,"0"
38.015327,-121.947533,316.6,0.4,0.6,2016/08/17,"912",N,VIIRS,n,"1",290.75,1.61,N,"0"
38.020958,-121.94751,308.24,0.4,0.6,2016/08/17,"912",N,VIIRS,n,"1",289.9,0.94,N,"0"
37.596016,-119.549973,310.22,0.59,0.53,2016/08/17,"912",N,VIIRS,n,"1",285.15,2.22,N,"0"
37.591164,-119.550919,297.16,0.59,0.53,2016/08/17,"912",N,VIIRS,n,"1",284.08,1.61,N,"0"
36.27145,-121.71788,326.76,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",294.97,3.11,N,"0"
36.272186,-121.72979,305.26,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",292.91,2.64,N,"0"
36.271809,-121.72364,333.72,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",296.14,2.64,N,"0"
36.376167,-121.719437,327.75,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",293.03,2.45,N,"0"
36.227665,-121.719009,305.63,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",294.62,2.93,N,"0"
36.232365,-121.705978,324.42,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",294.65,4.85,N,"0"
36.232674,-121.711174,356.03,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",298.02,5.04,N,"0"
36.216137,-121.709328,313.6,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",293.31,3.91,N,"0"
36.216412,-121.713974,315.69,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",293.91,3.91,N,"0"
36.222126,-121.717934,309.9,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",294.99,6.45,N,"0"
36.238201,-121.711952,348.41,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",295.93,2.87,N,"0"
36.221596,-121.709038,342.07,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",294.74,3.91,N,"0"
36.250237,-121.729652,308.16,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",288.76,4.45,N,"0"
36.255054,-121.718681,334.33,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",293.69,4.17,N,"0"
36.255329,-121.723206,355.33,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",297.02,4.17,N,"0"
36.255653,-121.728531,337.64,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",293.89,4.45,N,"0"
36.260391,-121.716293,304.14,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",292.97,2.7,N,"0"
36.226883,-121.705894,340.9,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",295.61,4.85,N,"0"
36.266014,-121.718605,337.97,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",294.78,2.7,N,"0"
36.221848,-121.713318,367,0.38,0.58,2016/08/17,"912",N,VIIRS,h,"1",299.76,3.91,N,"0"
36.266296,-121.723236,330.23,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",296.02,7.57,N,"0"
36.260601,-121.719711,342.62,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",296.27,2.7,N,"0"
36.232948,-121.715675,304.21,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",293.98,5.04,N,"0"
36.238468,-121.716431,303.03,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",292.55,2.87,N,"0"
36.227406,-121.714653,325.77,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",296.64,5.04,N,"0"
36.22715,-121.710327,347.72,0.38,0.58,2016/08/17,"912",N,VIIRS,n,"1",297.54,5.04,N,"0"
36.24995,-121.724968,314.33,0.38,0.59,2016/08/17,"912",N,VIIRS,n,"1",288.47,4.17,N,"0"
34.292057,-118.800484,297.79,0.49,0.49,2016/08/17,"913",N,VIIRS,n,"1",286.67,0.25,N,"2"
35.744774,-118.584366,299.82,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",289.44,4.03,N,"0"
35.75264,-118.569107,315.21,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",290.03,4.53,N,"0"
35.748703,-118.576675,332.24,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",292.1,5.9,N,"0"
35.748154,-118.570236,335.98,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",291.69,4.53,N,"0"
35.744221,-118.577805,341.09,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",293.37,4.03,N,"0"
35.743656,-118.571114,309.91,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",288.27,2.84,N,"0"
35.747757,-118.578094,331.26,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",292.5,4.55,N,"0"
35.747158,-118.571632,339.46,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",292.91,4.55,N,"0"
35.746593,-118.565498,299.29,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",288.17,1.06,N,"0"
35.74329,-118.5793,331.72,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",291.24,4.55,N,"0"
35.742661,-118.572495,313.27,0.5,0.49,2016/08/17,"913",N,VIIRS,n,"1",288.38,4.55,N,"0"
34.280788,-117.510689,338.44,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",293.89,6.98,N,"0"
34.039585,-117.822388,301.54,0.43,0.46,2016/08/17,"913",N,VIIRS,n,"1",289.85,0.27,N,"2"
34.320019,-118.513084,301.46,0.48,0.48,2016/08/17,"913",N,VIIRS,n,"1",288.61,0.22,N,"2"
34.0947,-117.528061,323.56,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.73,3.47,N,"2"
34.292248,-117.54026,300.13,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289.98,0.69,N,"0"
34.277046,-117.515648,311.25,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.04,7.26,N,"0"
34.2766,-117.511246,346.02,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",296.41,6.98,N,"0"
34.25061,-117.469666,309.32,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.95,23.5,N,"0"
34.312523,-117.447723,306.77,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",287.2,1,N,"0"
34.332626,-117.560997,356.48,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",301.24,35.55,N,"0"
34.333057,-117.565231,328.53,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.68,35.55,N,"0"
34.33392,-117.53215,303.53,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.96,1.94,N,"0"
34.334358,-117.536385,319.68,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",297.72,2.91,N,"0"
34.324188,-117.520111,306.79,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",288.59,1.78,N,"0"
34.334782,-117.54052,327.42,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",298.3,2.91,N,"0"
34.322102,-117.541275,320.47,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",293.04,2.7,N,"0"
34.315659,-117.43708,313.02,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.49,1.23,N,"0"
34.320057,-117.479881,302.86,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",287.12,0.41,N,"0"
34.31617,-117.442108,305.4,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289.98,1.23,N,"0"
34.321247,-117.532898,308.7,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",293.56,1.18,N,"0"
34.295971,-117.535042,308.46,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.35,1.36,N,"0"
34.295532,-117.530685,300.13,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289.85,1.36,N,"0"
34.296413,-117.539398,311.15,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292,1.86,N,"0"
34.296844,-117.543701,304.83,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289.42,1.86,N,"0"
34.325058,-117.528595,304.14,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.62,1.18,N,"0"
34.325489,-117.532814,306.97,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.97,1.18,N,"0"
34.327991,-117.557281,319.38,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.34,3.97,N,"0"
34.32843,-117.5616,298.04,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",287.07,0.62,N,"0"
34.32592,-117.537041,320.54,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",298.21,2.7,N,"0"
34.32634,-117.541122,325.34,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",299.22,2.7,N,"0"
34.326752,-117.545166,329.04,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",297.97,3.93,N,"0"
34.32716,-117.549164,341.46,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",298.16,3.93,N,"0"
34.301075,-117.543526,332,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.32,1.86,N,"0"
34.327568,-117.553146,337.93,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",295.64,3.97,N,"0"
34.329723,-117.532669,310.11,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",294.61,1.94,N,"0"
34.322533,-117.545517,319.17,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.35,3.93,N,"0"
34.330154,-117.536858,314.3,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",296.62,2.91,N,"0"
34.333496,-117.569511,302.62,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",287.31,9.13,N,"0"
34.33057,-117.540932,330.87,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",300.06,2.91,N,"0"
34.292305,-117.457001,302.15,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289.35,0.84,N,"0"
34.321671,-117.537048,323.58,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",293.8,2.7,N,"0"
34.274937,-117.494675,301.44,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289.93,1.43,N,"0"
34.330975,-117.544907,344.82,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",301.89,8.53,N,"0"
34.269833,-117.486,308.64,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.03,1.16,N,"0"
34.331379,-117.548828,340.56,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",304.13,8.53,N,"0"
34.256126,-117.476082,331.44,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",296.62,3.32,N,"0"
34.255741,-117.472244,367,0.42,0.45,2016/08/17,"913",N,VIIRS,h,"1",310.23,40.28,N,"0"
34.255322,-117.468056,348.26,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",313.34,40.28,N,"0"
34.331787,-117.552803,342.27,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",303.28,19.3,N,"0"
34.300652,-117.53933,314.17,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.59,1.86,N,"0"
34.256527,-117.480049,311.69,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.87,3.32,N,"0"
34.313755,-117.542831,298.99,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",286.12,1.07,N,"0"
34.251537,-117.472549,327.65,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.83,5.28,N,"0"
34.251114,-117.468269,340.39,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.77,5.28,N,"0"
34.332203,-117.556862,352.89,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",304.48,19.3,N,"0"
34.32082,-117.528732,306.92,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.23,1.18,N,"0"
34.255661,-117.47744,323.62,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",295.33,9.18,N,"0"
34.255257,-117.473557,355.09,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",303.62,9.18,N,"0"
34.254829,-117.469528,340.91,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",323.92,23.5,N,"0"
34.254375,-117.465225,306.11,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",288.77,23.5,N,"0"
34.336845,-117.560654,367,0.42,0.45,2016/08/17,"913",N,VIIRS,h,"1",328.97,35.55,N,"0"
34.337791,-117.406113,298.92,0.41,0.45,2016/08/17,"913",N,VIIRS,n,"1",286.19,1.14,N,"0"
34.337212,-117.52282,302.51,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",288.62,1.15,N,"0"
34.350143,-117.432533,296.72,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",286.48,1.04,N,"0"
34.369255,-117.544739,300.38,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",285.86,1.79,N,"0"
33.778645,-118.23687,305.77,0.45,0.47,2016/08/17,"913",N,VIIRS,n,"1",294.99,1.25,N,"2"
33.613102,-117.822266,304.44,0.43,0.46,2016/08/17,"913",N,VIIRS,n,"1",287.63,0.39,N,"2"
33.716557,-117.710854,302.1,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289.44,0.61,N,"2"
35.677959,-121.012718,314.5,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",291.63,3.1,N,"0"
35.6768,-120.995888,313.03,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",293.03,4.95,N,"0"
35.675774,-120.981033,319.32,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",294.27,1.84,N,"0"
35.675262,-120.973671,316.79,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.26,2.2,N,"0"
34.368271,-117.535355,308.98,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",286.35,1.47,N,"0"
34.364315,-117.497597,308.82,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.13,1.65,N,"0"
35.671249,-120.991402,345.99,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",294.32,7.45,N,"0"
34.340271,-117.552559,367,0.42,0.45,2016/08/17,"913",N,VIIRS,h,"1",310.38,9.45,N,"0"
34.364128,-117.536385,323.94,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",288.4,1.47,N,"0"
34.335197,-117.544579,336.95,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",301.93,8.53,N,"0"
35.671005,-120.987869,367,0.34,0.56,2016/08/17,"913",N,VIIRS,h,"1",299,7.45,N,"0"
34.360157,-117.498474,313.37,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.2,1.65,N,"0"
34.359951,-117.537102,303.1,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.06,1.09,N,"0"
34.33984,-117.548347,367,0.42,0.45,2016/08/17,"913",N,VIIRS,h,"1",312.33,9.58,N,"0"
34.338982,-117.540031,318.32,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",295.29,3.3,N,"0"
34.348888,-117.431343,297.07,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",285.31,0.57,N,"0"
34.356663,-117.546432,302.3,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",289,1.56,N,"0"
34.355751,-117.537651,301.41,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",288.61,1.09,N,"0"
34.343304,-117.418449,298.22,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",285.95,0.48,N,"0"
34.335617,-117.54866,367,0.42,0.45,2016/08/17,"913",N,VIIRS,h,"1",317.9,8.53,N,"0"
35.696041,-121.046371,304.29,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",293.76,2.17,N,"0"
35.671494,-120.994942,309.81,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",291.2,3.23,N,"0"
35.67054,-120.981064,311.15,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",290.45,3.17,N,"0"
34.342838,-117.414009,297.64,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",287.41,0.48,N,"0"
35.690872,-120.972267,328.67,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.81,3.18,N,"0"
34.343174,-117.539444,322.56,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",294.68,3.3,N,"0"
34.343609,-117.543633,346.86,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",306.6,9.58,N,"0"
34.344048,-117.547897,342.3,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",303.05,9.58,N,"0"
34.341091,-117.560562,310.65,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.95,1.46,N,"0"
35.69059,-120.968208,367,0.34,0.56,2016/08/17,"913",N,VIIRS,h,"1",298.15,7.5,N,"0"
34.336037,-117.552757,367,0.42,0.45,2016/08/17,"913",N,VIIRS,h,"1",322.38,19.3,N,"0"
35.691193,-120.97683,304.34,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",289.6,3.18,N,"0"
35.685371,-120.96843,367,0.34,0.56,2016/08/17,"913",N,VIIRS,h,"1",293,7.5,N,"0"
35.68626,-120.981201,300.38,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",288.74,1.56,N,"0"
35.685947,-120.97673,310.92,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",291.5,3.18,N,"0"
35.685635,-120.972229,314.44,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.24,3.18,N,"0"
35.684166,-121.026596,352.31,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.6,3.61,N,"0"
35.68391,-121.022896,312.26,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.19,3.02,N,"0"
35.683655,-121.019234,319.32,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",293.7,3.02,N,"0"
35.683403,-121.015526,304.34,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.29,3.1,N,"0"
35.681816,-120.992645,314.48,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.5,3.6,N,"0"
35.681572,-120.989098,314.55,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",291.43,3.6,N,"0"
35.681301,-120.985229,305.94,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",289.78,1.84,N,"0"
34.34449,-117.5522,326.49,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",295.52,9.45,N,"0"
34.341499,-117.564484,305.48,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",291.27,1.46,N,"0"
34.347809,-117.543114,317.31,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",293.59,2.07,N,"0"
34.348701,-117.55172,318.53,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",288.58,3.24,N,"0"
34.349136,-117.555984,301.13,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",287.68,3.24,N,"0"
34.348251,-117.547417,329.06,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",295.2,2.07,N,"0"
35.670776,-120.984467,331.94,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",294.77,3.17,N,"0"
35.695297,-121.035622,335.87,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",294.82,6.25,N,"0"
35.695549,-121.03923,333.89,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",295.59,3.72,N,"0"
35.695789,-121.04274,326.54,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",295.86,3.72,N,"0"
35.701015,-121.042328,308.31,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",295.76,1.49,N,"0"
35.701561,-121.050117,311.6,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.52,3.32,N,"0"
35.701294,-121.046249,343.92,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",299.09,3.32,N,"0"
35.706268,-121.042259,311.16,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.27,1.49,N,"0"
34.621773,-117.10041,312.3,0.4,0.44,2016/08/17,"913",N,VIIRS,n,"1",294.67,1.13,N,"2"
34.361012,-117.499687,316.66,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",292.23,2.62,N,"0"
34.364738,-117.537689,323.4,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",288.19,1.88,N,"0"
35.680729,-120.976982,324.66,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",293.25,2.2,N,"0"
34.360561,-117.53846,304.64,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",290.48,1.88,N,"0"
34.340687,-117.55661,339.4,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",295.24,9.45,N,"0"
34.342316,-117.572441,348.83,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",294.3,7.67,N,"0"
35.680447,-120.972893,329.5,0.34,0.56,2016/08/17,"913",N,VIIRS,n,"1",292.54,2.2,N,"0"
33.820164,-118.244179,306.67,0.45,0.47,2016/08/17,"913",N,VIIRS,n,"1",293.75,1.94,N,"2"
34.3689,-117.536736,302.36,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",285.83,1.87,N,"0"
34.369358,-117.541451,300.15,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",286.21,1.25,N,"0"
34.37257,-117.530792,314.12,0.42,0.45,2016/08/17,"913",N,VIIRS,n,"1",287.79,1.87,N,"0"
